ID,Expression,SUCCESS,TIME,Expression_Details
sogn_x_8_52_100,x2-x2*(-x1**2+x1)/x1,0,2.168261528,"add,sub,x1,add,x1,div,mul,sub,add,sub,x1,x1,x1,mul,x1,x1,x2,x1,x2"
sogn_x_8_53_100,x1*(-x1**2*(zoo/x2+x1)/x2+x2),0,2.101134062,"mul,sub,x2,mul,x1,mul,div,x1,x2,add,div,div,div,x1,x2,sub,x1,x1,x1,x1,x1"
sogn_x_8_54_100,x2*(x1+1/(2*x1)),0,2.178377151,"mul,x2,add,x1,div,div,mul,add,sub,div,x1,add,x2,x2,x1,x1,x2,x1,x1"
sogn_x_8_55_100,x2*(x1+x1/x2),0,2.070229053,"mul,x2,add,x1,div,x1,x2"
sogn_x_8_56_100,x1*(x1**2*(x1+2*x2)/x2+x2),0,2.153013945,"mul,x1,add,x2,mul,div,x1,x2,mul,add,add,x2,x1,x2,x1"
sogn_x_8_57_100,x1*x2,1,2.094754934,"add,x1,sub,mul,x2,x1,x1"
sogn_x_8_58_100,x1*(x2-(x1+1)/x2),0,2.151618481,"div,mul,mul,sub,x2,div,add,x1,div,div,x2,div,x1,x1,x2,x2,x2,x1,x2"
sogn_x_8_59_100,x1*x2-x1,0,2.08795619,"sub,mul,x1,x2,mul,x1,mul,add,sub,div,div,x1,x1,x2,x1,x1,x2"
sogn_x_8_60_100,x2*(2*x1**2*x2/(x2+(x1+2*x2)/x1)+x1),0,2.123069048,"mul,add,mul,add,x2,x2,mul,div,x1,add,div,add,x2,add,x2,x1,x1,x2,x1,x1,x2"
sogn_x_8_61_100,x1*x2,1,2.093160391,"mul,sub,sub,x1,x1,sub,mul,sub,x1,x1,x1,x2,x1"
sogn_x_8_62_100,x1*x2+1/x1,0,2.154406786,"add,mul,x1,x2,div,div,x2,x1,x2"
sogn_x_8_63_100,x1*(x1-x1/(-x1/x2**2+x2)+x2)-x1,0,2.021163702,"mul,x2,div,sub,mul,add,x1,sub,x2,div,x1,sub,x2,div,div,x1,x2,x2,x1,x1,x2"
sogn_x_8_64_100,x1*x2,1,2.182585001,"mul,x2,sub,add,x2,add,x1,sub,add,x1,sub,x2,x2,x1,x2"
sogn_x_8_65_100,x1*x2,1,2.098765612,"add,x2,sub,add,sub,sub,add,x1,mul,x2,add,sub,x2,x2,x1,x2,x2,x2,x1"
sogn_x_8_66_100,x1*x2+x1/(-x2+x2*(zoo*x1+x2)/x1),0,2.178957462,"add,mul,x2,x1,div,x1,sub,div,mul,x2,add,div,x1,sub,x2,x2,x2,x1,x2"
sogn_x_8_67_100,x2*(x1-x2**2),0,2.276154995,"mul,sub,x1,div,x2,div,div,x2,x2,x2,x2"
sogn_x_8_68_100,x1*(x2+1/2),0,2.066326618,"mul,x1,add,x2,div,x2,add,x2,x2"
sogn_x_8_69_100,x1*(x2+x2/(x1+x2)),0,2.079590559,"mul,x1,add,x2,div,x2,add,mul,x2,div,x1,mul,div,x1,x1,x1,x1"
sogn_x_8_70_100,x1*(x2-(1+1/x1)/x2),0,2.161675453,"mul,x1,sub,x2,div,add,div,x2,x2,div,div,x1,x1,x1,x2"
sogn_x_8_71_100,x1*(x2+1/(x1+x2)),0,2.208563089,"mul,x1,add,sub,add,sub,add,x1,x2,x1,div,x2,mul,add,x2,x1,x2,x1,x1"
sogn_x_8_72_100,x1*x2,1,2.078721523,"mul,div,mul,x1,div,x2,mul,x2,div,x1,x1,x1,mul,x2,x1"
sogn_x_8_73_100,x1*x2,1,2.101865768,"mul,x1,sub,x2,sub,x2,sub,add,x2,x2,x2"
sogn_x_8_74_100,nan,0,2.084754705,"mul,sub,x2,div,sub,x2,x2,sub,x2,x2,x1"
sogn_x_8_75_100,x1*x2,1,2.053206921,"mul,mul,x1,x2,div,x2,sub,x2,sub,x1,sub,x1,sub,x2,x2"
sogn_x_8_76_100,x1*(-x1/(x1+x2**2-1)+x2),0,2.102349758,"add,sub,mul,sub,x2,div,x1,sub,add,x1,mul,x2,x2,div,x2,x2,x1,x1,x1"
sogn_x_8_77_100,x1*x2**2/(-x1+2*x2+1),0,2.123862743,"mul,x1,div,mul,x2,x2,add,mul,div,add,sub,x2,x1,div,x1,x1,x2,x2,x2"
sogn_x_8_78_100,x2*(x1-(x2+x1**(-2))/(x1*x2)),0,2.194827318,"mul,x2,sub,x1,div,mul,sub,add,div,div,add,div,div,x2,x1,mul,x1,x2,x2,x1,x2,x1,x1,x1,x1"
sogn_x_8_79_100,x1*x2,1,2.062684298,"mul,x2,x1"
sogn_x_8_80_100,x2*(x1+x2/(x2+(x1+x2)/(x1*x2))),0,2.214133501,"mul,add,mul,div,x1,mul,x1,add,div,div,add,x1,x2,x1,x2,x2,x2,x1,x2"
sogn_x_8_81_100,x1*x2+1/x1,0,2.083848715,"add,div,div,x2,x1,x2,mul,x2,add,sub,x2,x2,x1"
sogn_x_8_82_100,x2*(zoo*x1*x2**3+x1),0,2.141730785,"mul,add,mul,div,x2,sub,x2,x2,mul,mul,x2,x2,add,x1,x1,x1,x2"
sogn_x_8_83_100,x1*x2,1,2.254624844,"mul,sub,x2,mul,mul,x1,mul,sub,sub,add,add,x1,sub,x2,x2,x2,x1,x2,x1,x1,x1"
sogn_x_8_84_100,x1*x2,1,2.089249611,"mul,x2,add,x1,div,x1,div,x1,sub,x1,x1"
sogn_x_8_85_100,x1*x2,1,2.218088388,"mul,x2,div,x1,div,x2,x2"
sogn_x_8_86_100,x2*(-x1*x2+x1),0,2.091507196,"mul,x2,sub,x1,mul,mul,add,x1,x2,x2,div,x1,add,x2,x1"
sogn_x_8_87_100,x1*x2+x2**4/(x1+1),0,2.144732475,"add,mul,x1,x2,mul,x2,div,mul,div,x1,div,div,add,div,x2,x2,x1,x2,x2,x2,x1"
sogn_x_8_88_100,x1*(x2+x2/(x1+x2)),0,2.025838852,"mul,x1,add,x2,div,x2,add,x1,x2"
sogn_x_8_89_100,x1*x2,1,2.164441824,"mul,x2,sub,x1,mul,div,sub,x1,x1,div,mul,div,x2,x2,x2,x1,add,x1,x1"
sogn_x_8_90_100,x1*x2**2/(-x1+2*x2),0,2.201666832,"div,mul,x1,x2,div,sub,x2,div,x1,div,x1,sub,x1,x2,x2"
sogn_x_8_91_100,x2*(zoo*x2+x1),0,2.075659037,"mul,x2,sub,x1,div,x2,sub,x2,x2"
sogn_x_8_92_100,x1*(x2-1/2),0,2.141481161,"mul,x1,sub,x2,div,x2,add,x2,x2"
sogn_x_8_93_100,x1*x2,1,2.185066462,"add,x1,sub,mul,div,mul,x1,x2,x1,x1,x1"
sogn_x_8_94_100,x1*(x2+x2/(x1*(-x1+x2))),0,2.161584377,"mul,add,div,div,x2,x2,div,x1,add,sub,div,x2,sub,x2,x1,x2,x2,x2,x1"
sogn_x_8_95_100,x1*x2-1/2,0,2.291566849,"sub,mul,x1,x2,div,x1,add,x1,x1"
sogn_x_8_96_100,x1*x2+(x1**2+x2/x1)/x2,0,2.117317677,"add,mul,x2,x1,div,add,mul,x1,x1,div,div,x2,x2,div,x1,x2,x2"
sogn_x_8_97_100,x1*x2+1/2,0,2.295593262,"sub,mul,x2,x1,sub,x1,div,mul,add,x1,div,x1,add,x1,x1,x1,x1"
sogn_x_8_98_100,x1*x2,1,2.090981722,"add,mul,x1,x2,add,x1,sub,x1,add,x1,x1"
sogn_x_8_99_100,x2*(x1**3/x2+x1),0,2.22520256,"mul,x2,add,x1,div,x1,div,div,x2,x1,x1"
sogn_x_8_100_100,x1*x2+1/(x1+1),0,2.157668114,"add,div,div,x2,add,div,x2,x2,x1,x2,mul,x2,x1"
sogn_x_9_1_100,x1*(x2+x2**3/x1),0,2.061367989,"mul,x1,add,x2,mul,mul,div,x2,x1,x2,x2"
sogn_x_9_2_100,x1*x2,1,2.054049253,"div,mul,x1,div,mul,x2,x2,x2,div,x2,x2"
sogn_x_9_3_100,x2*(x1+x2),0,2.141534328,"mul,div,mul,sub,add,x2,x1,sub,mul,div,x1,x2,x2,x1,x2,x1,x1"
sogn_x_9_4_100,x1*x2+x2,0,2.030093193,"add,mul,x1,x2,mul,div,x2,x1,x1"
sogn_x_9_5_100,x1*(x2+x2/(x1-1-x2**2/x1)),0,2.215664148,"mul,x1,add,x2,div,x2,sub,sub,x1,div,x2,div,x1,add,sub,x2,x1,x1,div,x2,x2"
sogn_x_9_6_100,x1*(-x1/(x2**2*(2*x1**2+x1))+x2),0,2.048807144,"mul,x1,sub,x2,div,div,x1,x2,mul,x2,add,x1,mul,x1,add,x1,x1"
sogn_x_9_7_100,x1*(2*x1**2+x2),0,2.093657494,"mul,add,div,x1,div,add,x1,sub,div,x2,x1,x1,add,x2,x2,x2,x1"
sogn_x_9_8_100,x1*x2,1,2.131770611,"div,mul,x1,mul,x2,x2,x2"
sogn_x_9_9_100,x1*(x2+x2/x1**2),0,2.196966171,"mul,x1,add,div,div,x2,x1,x1,x2"
sogn_x_9_10_100,0,0,91.21395326,0
sogn_x_9_11_100,x1*(x1/(x1**2+x1)+x2),0,1.949271917,"mul,x1,add,x2,div,div,mul,x2,x2,mul,add,mul,x1,x1,x1,div,x2,x1,x2"
sogn_x_9_12_100,x2*(x1+x1/x2),0,2.101300716,"mul,x2,add,x1,div,x1,add,x2,mul,mul,sub,x2,x2,x1,x1"
sogn_x_9_13_100,x1*x2,1,2.163680792,"add,x2,sub,x1,add,sub,x2,mul,x2,x1,x1"
sogn_x_9_14_100,x1*x2,1,2.013566971,"mul,x1,x2"
sogn_x_9_15_100,x1**2/x2+x1*x2,0,2.101101637,"add,mul,x2,x1,mul,x1,div,mul,div,x2,x2,x1,x2"
sogn_x_9_16_100,x1*x2+x2/2,0,2.078386307,"add,mul,x2,x1,mul,div,x2,add,x2,div,mul,x2,x2,x2,x2"
sogn_x_9_17_100,x2*(x1+1/(2*x1)),0,1.998047113,"mul,add,div,div,x2,mul,div,x2,x2,add,x1,x1,x2,x1,x2"
sogn_x_9_18_100,x1*(zoo+x2),0,2.081630707,"mul,add,div,div,add,x1,x1,div,x1,div,add,x2,x2,sub,x2,x2,x1,x2,x1"
sogn_x_9_19_100,x2*(x1-x1/(2*x1*x2**3+x2)),0,2.004587173,"mul,x2,sub,x1,div,x1,add,mul,mul,x1,x2,mul,x2,add,x2,x2,x2"
sogn_x_9_20_100,x1*x2,1,2.114777803,"mul,x2,sub,x1,mul,sub,x2,x2,x2"
sogn_x_9_21_100,x2*(x1+x1/(x2+x2*(x1+x1/x2)/x1**2)),0,2.099766016,"mul,add,div,x1,div,mul,add,div,div,mul,x2,add,x1,div,x1,x2,x1,x1,x2,x1,x1,x1,x2"
sogn_x_9_22_100,x2*(-x1**2/(x1+x2)+x1),0,2.068171263,"mul,sub,x1,div,x1,div,add,x1,x2,x1,x2"
sogn_x_9_23_100,x1*(x1/x2+x2),0,2.15879631,"mul,add,x2,div,add,sub,x1,x1,x1,x2,x1"
sogn_x_9_24_100,x2-x2*(-x1**2+x1)/x1,0,2.172861814,"add,sub,x1,add,x1,div,mul,sub,add,sub,x1,x1,x1,mul,x1,x1,x2,x1,x2"
sogn_x_9_25_100,x1*(-x1**2*(zoo/x2+x1)/x2+x2),0,2.067278624,"mul,sub,x2,mul,x1,mul,div,x1,x2,add,div,div,div,x1,x2,sub,x1,x1,x1,x1,x1"
sogn_x_9_26_100,x2*(x1+1/(2*x1)),0,2.16618681,"mul,x2,add,x1,div,div,mul,add,sub,div,x1,add,x2,x2,x1,x1,x2,x1,x1"
sogn_x_9_27_100,x2*(x1+x1/x2),0,2.031463623,"mul,x2,add,x1,div,x1,x2"
sogn_x_9_28_100,x1*(x1**2*(x1+2*x2)/x2+x2),0,2.157416105,"mul,x1,add,x2,mul,div,x1,x2,mul,add,add,x2,x1,x2,x1"
sogn_x_9_29_100,x1*x2,1,2.126732111,"add,x1,sub,mul,x2,x1,x1"
sogn_x_9_30_100,x1*x2,1,2.07297945,"mul,div,x1,x1,mul,x2,x1"
sogn_x_9_31_100,x2*(x1+(x1+x2)**2/x1),0,2.129536867,"mul,x2,add,x1,div,add,x1,x2,div,x1,add,div,x2,div,x1,x1,x1"
sogn_x_9_32_100,x2*(2*x1**2*x2/(x2+(x1+2*x2)/x1)+x1),0,2.192980289,"mul,add,mul,add,x2,x2,mul,div,x1,add,div,add,x2,add,x2,x1,x1,x2,x1,x1,x2"
sogn_x_9_33_100,x1*x2,1,2.044124365,"mul,sub,sub,x1,x1,sub,mul,sub,x1,x1,x1,x2,x1"
sogn_x_9_34_100,x1*x2+1/x1,0,2.382925749,"add,mul,x1,x2,div,div,x2,x1,x2"
sogn_x_9_35_100,x1*(x1-x1/(-x1/x2**2+x2)+x2)-x1,0,2.085309982,"mul,x2,div,sub,mul,add,x1,sub,x2,div,x1,sub,x2,div,div,x1,x2,x2,x1,x1,x2"
sogn_x_9_36_100,x1*x2,1,2.108454704,"mul,x2,sub,add,x2,add,x1,sub,add,x1,sub,x2,x2,x1,x2"
sogn_x_9_37_100,x1*x2,1,2.132746696,"add,x2,sub,add,sub,sub,add,x1,mul,x2,add,sub,x2,x2,x1,x2,x2,x2,x1"
sogn_x_9_38_100,x1*x2+x1/(-x2+x2*(zoo*x1+x2)/x1),0,2.176825762,"add,mul,x2,x1,div,x1,sub,div,mul,x2,add,div,x1,sub,x2,x2,x2,x1,x2"
sogn_x_9_39_100,x2*(x1-x2**2),0,2.176046133,"mul,sub,x1,div,x2,div,div,x2,x2,x2,x2"
sogn_x_9_40_100,x1*(x1**2/(x2*(x1*x2+2*x1))+x2),0,2.142952681,"mul,x1,add,div,x1,div,mul,add,add,x1,mul,x2,x1,x1,x2,x1,x2"
sogn_x_9_41_100,x1*(-x1**2+x2),0,2.098546982,"mul,x1,sub,x2,mul,mul,x2,x1,div,x1,x2"
sogn_x_9_42_100,x1*(x2-(1+1/x1)/x2),0,2.119174719,"mul,x1,sub,x2,div,add,div,x2,x2,div,div,x1,x1,x1,x2"
sogn_x_9_43_100,x1*(x2+1/(x1+x2)),0,2.155887365,"mul,x1,add,sub,add,sub,add,x1,x2,x1,div,x2,mul,add,x2,x1,x2,x1,x1"
sogn_x_9_44_100,x1*x2,1,2.079277992,"mul,div,mul,x1,div,x2,mul,x2,div,x1,x1,x1,mul,x2,x1"
sogn_x_9_45_100,x1*x2,1,2.043997049,"mul,x1,sub,x2,sub,x2,sub,add,x2,x2,x2"
sogn_x_9_46_100,nan,0,2.043941975,"mul,sub,x2,div,sub,x2,x2,sub,x2,x2,x1"
sogn_x_9_47_100,x1*x2,1,2.024756908,"mul,mul,x1,x2,div,x2,sub,x2,sub,x1,sub,x1,sub,x2,x2"
sogn_x_9_48_100,x1*(-x1/(x1+x2**2-1)+x2),0,2.279732943,"add,sub,mul,sub,x2,div,x1,sub,add,x1,mul,x2,x2,div,x2,x2,x1,x1,x1"
sogn_x_9_49_100,x1*x2**2/(-x1+2*x2+1),0,2.100072384,"mul,x1,div,mul,x2,x2,add,mul,div,add,sub,x2,x1,div,x1,x1,x2,x2,x2"
sogn_x_9_50_100,x2*(x1-(-x1+x2)/(2*x1*x2+x2)),0,2.09297967,"mul,x2,sub,x1,div,sub,x2,x1,add,mul,x2,add,x1,x1,x2"
sogn_x_9_51_100,x1*x2*(1+1/x1),0,2.108845472,"mul,mul,x2,x1,add,div,x1,x1,div,x1,mul,x1,x1"
sogn_x_9_52_100,x2*(x1+x2/(x2+(x1+x2)/(x1*x2))),0,2.07959199,"mul,add,mul,div,x1,mul,x1,add,div,div,add,x1,x2,x1,x2,x2,x2,x1,x2"
sogn_x_9_53_100,x1*x2+1/x1,0,2.173902988,"add,div,div,x2,x1,x2,mul,x2,add,sub,x2,x2,x1"
sogn_x_9_54_100,x2*(zoo*x1*x2**3+x1),0,2.11212492,"mul,add,mul,div,x2,sub,x2,x2,mul,mul,x2,x2,add,x1,x1,x1,x2"
sogn_x_9_55_100,x1*x2,1,2.145940304,"mul,sub,x2,mul,mul,x1,mul,sub,sub,add,add,x1,sub,x2,x2,x2,x1,x2,x1,x1,x1"
sogn_x_9_56_100,x1*x2,1,2.11204958,"mul,x2,add,x1,div,x1,div,x1,sub,x1,x1"
sogn_x_9_57_100,x1*x2,1,2.112981081,"mul,x2,div,x1,div,x2,x2"
sogn_x_9_58_100,x2*(-x1*x2+x1),0,2.139435053,"mul,x2,sub,x1,mul,mul,add,x1,x2,x2,div,x1,add,x2,x1"
sogn_x_9_59_100,x1*x2+x2**4/(x1+1),0,2.147772312,"add,mul,x1,x2,mul,x2,div,mul,div,x1,div,div,add,div,x2,x2,x1,x2,x2,x2,x1"
sogn_x_9_60_100,x2*(x1**2/(x2**2*(x1+2*x2))+x1),0,2.186308146,"mul,x2,add,x1,div,x1,div,mul,mul,x2,add,add,x2,x1,x2,x2,x1"
sogn_x_9_61_100,x1*x2,1,2.128648281,"add,x1,sub,mul,x1,x2,x1"
sogn_x_9_62_100,x1*x2**2/(-x1+2*x2),0,2.177298546,"div,mul,x1,x2,div,sub,x2,div,x1,div,x1,sub,x1,x2,x2"
sogn_x_9_63_100,x2*(zoo*x2+x1),0,2.050095558,"mul,x2,sub,x1,div,x2,sub,x2,x2"
sogn_x_9_64_100,x1*(x2-1/2),0,2.08579731,"mul,x1,sub,x2,div,x2,add,x2,x2"
sogn_x_9_65_100,x1*x2,1,2.122954369,"add,x1,sub,mul,div,mul,x1,x2,x1,x1,x1"
sogn_x_9_66_100,x1*(x2+x2/(x1*(-x1+x2))),0,2.16263032,"mul,add,div,div,x2,x2,div,x1,add,sub,div,x2,sub,x2,x1,x2,x2,x2,x1"
sogn_x_9_67_100,x1*x2-1/2,0,2.10121727,"sub,mul,x1,x2,div,x1,add,x1,x1"
sogn_x_9_68_100,x1*x2+(x1**2+x2/x1)/x2,0,2.09622407,"add,mul,x2,x1,div,add,mul,x1,x1,div,div,x2,x2,div,x1,x2,x2"
sogn_x_9_69_100,x1*x2+1/2,0,2.302394629,"sub,mul,x2,x1,sub,x1,div,mul,add,x1,div,x1,add,x1,x1,x1,x1"
sogn_x_9_70_100,x1*x2,1,2.172171593,"mul,mul,div,x2,x2,x1,x2"
sogn_x_9_71_100,x1*x2,1,2.174926043,"mul,x1,add,x2,mul,add,x2,x2,sub,x2,x2"
sogn_x_9_72_100,x1*(x2+(x1-(x1*x2+x1)/x1)/x2)+x1,0,2.115449667,"add,mul,x1,add,x2,div,sub,x1,div,add,mul,sub,add,x2,x1,x1,x1,x1,x1,x2,x1"
sogn_x_9_73_100,x1*x2,1,2.14876461,"sub,x1,sub,x1,mul,x1,x2"
sogn_x_9_74_100,x1*x2,1,2.247069836,"mul,x2,sub,x1,mul,sub,x1,x1,x2"
sogn_x_9_75_100,x1*(x1*x2/(x1+x2)+x2),0,2.205082655,"mul,x1,add,mul,div,x1,add,x1,x2,add,x2,mul,x2,mul,x2,sub,x2,x2,x2"
sogn_x_9_76_100,x1*(x1**2/x2+x2),0,2.262976885,"mul,add,mul,x1,div,x1,x2,x2,x1"
sogn_x_9_77_100,x1*x2,1,2.092615366,"mul,x1,add,x2,sub,x2,x2"
sogn_x_9_78_100,x2*(x1*x2/(x1+2*x2+x2**2/x1)+x1),0,2.21632576,"mul,add,div,mul,x1,x2,add,x2,add,add,x1,x2,mul,div,x2,x1,x2,x1,x2"
sogn_x_9_79_100,x1*x2,1,2.134962797,"mul,x2,mul,div,x1,x1,x1"
sogn_x_9_80_100,x1*x2+x1,0,2.150220633,"add,mul,x2,x1,mul,div,x1,x2,x2"
sogn_x_9_81_100,x1*x2,1,2.117955685,"mul,x1,add,x1,sub,x2,x1"
sogn_x_9_82_100,x1*(2*x1*x2+x2),0,2.255277395,"mul,add,div,x1,div,x1,mul,x2,mul,div,x1,x2,add,x2,x2,x2,x1"
sogn_x_9_83_100,x1*x2,1,2.114090919,"mul,x2,add,sub,add,div,sub,x1,x2,div,x2,add,sub,x1,x1,x2,x1,x1,x2"
sogn_x_9_84_100,x1*(x2+(x1+x2)*(x2+x2/x1)/x2),0,2.087210417,"mul,div,x1,div,x2,add,x2,div,add,div,x2,x1,x2,div,x2,add,x2,x1,x2"
sogn_x_9_85_100,x1*x2,1,2.128726006,"mul,x1,sub,add,x2,x2,x2"
sogn_x_9_86_100,x1*x2,1,2.103399515,"mul,x2,div,mul,x1,x1,x1"
sogn_x_9_87_100,x2*(x1+x2*(x1-x2)/(x1*x2-x1)+x2),0,2.099880457,"mul,x2,add,x1,add,mul,div,sub,x1,x2,sub,mul,x1,x2,x1,x2,x2"
sogn_x_9_88_100,x1*x2,1,2.125785589,"add,div,x2,div,x2,x2,sub,mul,x2,x1,x2"
sogn_x_9_89_100,x2*(x1+1)-x2,0,2.163633823,"add,sub,mul,add,div,x2,x2,x1,x2,x2,sub,x1,x1"
sogn_x_9_90_100,x1*(zoo*x1*(-x2+(x1+x2)/x1)+x2),0,2.169914246,"mul,x1,add,mul,div,x1,sub,x2,x2,sub,div,add,x1,x2,x1,x2,x2"
sogn_x_9_91_100,zoo*x1+x1*x2,0,2.185019255,"add,mul,x1,x2,div,x1,sub,x1,x1"
sogn_x_9_92_100,x2*(x1+1/(x2**2*(x1+x2))),0,2.190958738,"mul,x2,add,x1,div,div,div,x1,mul,x2,add,x1,x2,x1,x2"
sogn_x_9_93_100,x1*x2+1,0,2.137382269,"mul,x2,div,add,div,x1,mul,x1,div,x1,x1,mul,x1,x2,x2"
sogn_x_9_94_100,x1*x2,1,2.183634281,"sub,add,sub,x2,x2,mul,sub,x1,sub,x2,x2,x2,sub,x2,x2"
sogn_x_9_95_100,x1*x2,1,2.094115734,"mul,x1,add,mul,sub,x1,x1,div,x2,sub,mul,mul,sub,x2,sub,x2,x2,x2,x2,x1,x2"
sogn_x_9_96_100,x2*(x1+x2**2/x1),0,2.137084484,"mul,x2,add,x1,div,x2,div,x1,x2"
sogn_x_9_97_100,x1*x2,1,2.152188063,"mul,x1,add,sub,x2,x1,x1"
sogn_x_9_98_100,x1*x2**2/(x1+x2),0,2.134397507,"div,mul,x1,x2,div,add,x1,x2,x2"
sogn_x_9_99_100,x1*x2+x1/x2,0,2.237692118,"add,mul,x2,x1,div,add,x1,div,mul,x1,x2,div,div,x1,sub,x2,x2,x1,x2"
sogn_x_9_100_100,x1*x2,1,2.147667885,"sub,mul,x1,add,x2,x2,mul,x1,x2"
sogn_x_10_1_100,x1*(zoo*x1+x2),0,2.128748655,"mul,x1,add,div,x1,sub,x2,x2,x2"
sogn_x_10_2_100,x1*(x2+x2**3/(x1*(x1-x2))),0,2.094798088,"mul,x1,add,x2,div,mul,mul,x2,x2,div,x2,div,mul,sub,x1,x2,x2,x2,x1"
sogn_x_10_3_100,x1*(x2-x2/(x1+x2**2/x1)),0,2.148622274,"mul,x1,sub,x2,div,x2,add,div,mul,div,x2,div,x1,x2,x2,x2,x1"
sogn_x_10_4_100,x1*(x2+x2**(-2)),0,2.168131351,"mul,x1,add,x2,div,div,div,x1,div,x2,x2,x1,mul,x2,x2"
sogn_x_10_5_100,x2*(x1-(x2+(x2+(-2*x1+x2)/x1)/x2)/x2),0,2.13797164,"mul,sub,x1,div,mul,div,add,x2,div,add,div,sub,x2,add,x1,x1,x1,x2,x2,x1,x1,x2,x2"
sogn_x_10_6_100,x2*(x1+x1/x2),0,2.037848949,"mul,add,mul,x1,div,x2,mul,div,x2,x1,mul,x1,x2,x1,x2"
sogn_x_10_7_100,x1*x2-x1,0,2.208051205,"mul,x1,mul,div,x2,mul,x2,div,x2,div,sub,mul,div,mul,x1,x2,x1,x1,x1,x1,x2"
sogn_x_10_8_100,x1*x2,1,2.138463974,"mul,sub,x2,div,mul,x1,mul,div,div,sub,x2,x2,x1,x1,x1,x1,x1"
sogn_x_10_9_100,x1*x2+1/(x1*(-x1+2)),0,2.19347167,"add,mul,x2,x1,div,div,div,x1,x1,x1,sub,div,add,x2,x2,x2,x1"
sogn_x_10_10_100,nan,0,2.099429607,"mul,add,mul,x2,div,div,sub,x2,x2,x1,sub,x1,mul,x1,div,x1,x1,x1,x2"
sogn_x_10_11_100,x2*(zoo*x1+x1),0,2.028355598,"mul,x2,add,x1,div,x1,mul,mul,mul,x1,sub,x1,x1,x1,x2"
sogn_x_10_12_100,x1*x2,1,2.135532379,"add,mul,x2,x1,mul,sub,add,mul,sub,x2,x1,div,sub,x2,x2,x2,x2,x2,x2"
sogn_x_10_13_100,x1*x2,1,2.08637929,"mul,x2,div,mul,x2,x1,x2"
sogn_x_10_14_100,x1*x2,1,2.045545101,"mul,sub,x1,mul,div,x1,x2,sub,x2,x2,x2"
sogn_x_10_15_100,x1*x2,1,2.039213419,"mul,x2,add,x1,mul,sub,x1,x1,mul,x1,mul,add,x1,mul,x1,x2,x2"
sogn_x_10_16_100,x2*(x1+x1/(-x1+x2)),0,2.152672768,"mul,x2,add,x1,div,x1,sub,x2,add,x1,sub,x2,x2"
sogn_x_10_17_100,x1*(zoo*x1**2+x2),0,2.130341768,"mul,x1,add,mul,div,x1,sub,x1,x1,x1,x2"
sogn_x_10_18_100,x1*x2,1,2.126029968,"div,mul,mul,x2,add,sub,x2,x2,x2,x1,x2"
sogn_x_10_19_100,x1*x2,1,2.090123892,"sub,sub,add,sub,add,add,x1,add,x2,mul,x1,x2,mul,x2,sub,x1,x1,x1,x1,x2,x1"
sogn_x_10_20_100,x1*x2,1,2.186806679,"mul,x2,sub,x1,mul,sub,x1,x1,div,x2,add,div,x1,x1,x1"
sogn_x_10_21_100,x1*(x2**2/(x1+x2)+x2),0,2.179064035,"add,x2,sub,mul,x1,add,div,div,x1,x1,add,sub,div,div,add,x2,x1,x2,x2,x2,x2,x2,x2"
sogn_x_10_22_100,x2*(x1-x2/(x1*x2+x2)),0,2.128879547,"mul,x2,sub,x1,mul,x2,mul,div,div,x2,mul,x2,add,x2,mul,x1,x2,x2,x2"
sogn_x_10_23_100,x1*x2,1,2.12044692,"mul,x2,add,x1,div,sub,add,sub,div,div,mul,x2,mul,x1,x2,x2,x1,x1,x1,x2,x2"
sogn_x_10_24_100,x1*(x2+x2/(x1*(-x1**2+x2))),0,2.105651855,"mul,x1,add,div,div,x2,sub,x2,mul,x1,x1,x1,x2"
sogn_x_10_25_100,x1*x2,1,2.04224205,"mul,x2,mul,div,x2,x2,x1"
sogn_x_10_26_100,x1**2+x1*(-x1+x2),0,2.187896729,"add,mul,x1,x1,mul,x1,sub,x2,add,x1,div,sub,x1,x1,x1"
sogn_x_10_27_100,x2*(x1+x2/x1),0,2.402426481,"mul,div,x2,x2,mul,add,x1,mul,x2,div,div,x2,x1,x2,x2"
sogn_x_10_28_100,x2*(x1-x2/(x1*(x1+x2)-2*x1+x2)),0,2.136274576,"mul,x2,sub,x1,div,x2,sub,sub,add,sub,add,mul,add,x2,x1,x1,x2,x1,x1,x1,x1"
sogn_x_10_29_100,x1*x2,1,2.089143276,"mul,div,x1,div,x1,x1,x2"
sogn_x_10_30_100,x1*(3*x1/x2+x2),0,2.183221817,"mul,x1,add,x2,sub,add,div,add,x1,add,x1,x1,x2,x1,x1"
sogn_x_10_31_100,x1*x2,1,2.043966532,"mul,x2,add,sub,x1,mul,x2,div,x1,x1,x2"
sogn_x_10_32_100,x1*x2*(1-(x1+x2)/(2*x2)),0,2.083312035,"mul,x1,mul,x2,sub,div,x1,x1,div,add,x2,x1,add,x2,x2"
sogn_x_10_33_100,x1*x2**2/(-2*x1+2*x2),0,2.128409147,"div,mul,x1,div,x2,div,x2,x2,div,add,sub,sub,x2,x1,x1,x2,x2"
sogn_x_10_34_100,x1*x2,1,2.134606123,"mul,x2,div,x1,div,x2,x2"
sogn_x_10_35_100,x1*(x2+(x2+(x1+2*x2-1/x2)/x1)/x2)-x1,0,2.104753017,"sub,mul,x1,add,div,add,div,add,add,sub,x2,div,x1,mul,x2,x1,x2,x1,x1,x2,x2,x2,x1"
