ID,Expression,SUCCESS,TIME,Expression_Details
sogn_+_28_47_100,x1+x2,1,1.980159521,"add,sub,x1,x1,add,x2,x1"
sogn_+_28_48_100,x1+x2-1/x1,0,2.000264406,"add,x2,sub,x1,div,x1,mul,x1,x1"
sogn_+_28_49_100,x1+x2-1,0,2.069190979,"sub,add,x2,x1,div,x2,div,x1,div,x1,x2"
sogn_+_28_50_100,x1+x2-x2/(x1+x2),0,2.008517027,"sub,x1,sub,div,x2,div,add,x1,x2,div,add,x1,div,sub,x1,x1,x1,x1,x2"
sogn_+_28_51_100,x1+x2-x2/(x1+x2),0,1.989303589,"add,x1,sub,x2,div,x2,add,x2,x1"
sogn_+_28_52_100,x1+x2,1,1.963388443,"sub,add,x2,x1,sub,x2,div,x2,div,x2,x2"
sogn_+_28_53_100,x1+x2,1,1.980244637,"add,x1,mul,div,x1,div,mul,x1,x2,x2,div,mul,x2,x1,x1"
sogn_+_28_54_100,x1+x2+x2/(x1*(x1+x2)),0,1.926989079,"add,add,x2,div,x2,mul,x1,add,add,x1,sub,div,mul,div,x1,div,x1,x1,x2,x2,x1,x2,x1"
sogn_+_28_55_100,-x1**2/(x2**2+x2)+x1+x2,0,1.969053984,"sub,x2,sub,div,mul,x1,x1,add,mul,add,sub,x1,x1,x2,x2,x2,x1"
sogn_+_28_56_100,(x1+x2)*(zoo*x1+x2)/x2,0,1.908798456,"div,mul,add,x1,x2,add,x2,div,x1,sub,x2,add,x2,sub,x2,x2,x2"
sogn_+_28_57_100,x1+x2+x2/(2*x1+x2),0,1.994205475,"add,x2,add,div,x2,div,mul,add,x1,add,x1,x2,x1,x1,x1"
sogn_+_28_58_100,zoo*x1+x1+x2,0,2.015622616,"add,add,x1,x2,div,x1,sub,x1,x1"
sogn_+_28_59_100,x1+x2,1,1.984762669,"add,x1,add,x2,mul,sub,x1,x1,x1"
sogn_+_28_60_100,x1+x2-1/2,0,1.926995039,"sub,x1,mul,div,sub,add,x1,sub,div,x2,add,x2,x2,x2,x1,x2,x2"
sogn_+_28_61_100,x1+x2+x2/(x1*x2*(x1+x1/x2)+x2),0,2.053769112,"add,x1,add,x2,div,x2,add,x2,mul,mul,x2,add,x1,div,x1,x2,x1"
sogn_+_28_62_100,x1+x1/x2+x2,0,1.985682487,"add,add,x1,x2,div,add,x1,x1,add,x2,x2"
sogn_+_28_63_100,x2-1/(x2*(x1**2-x1-x2)),0,2.020763874,"sub,x2,mul,x1,div,x2,mul,x2,mul,mul,sub,sub,mul,x1,x1,x1,x2,x1,x2"
sogn_+_28_64_100,x1+x2,1,2.016736984,"div,mul,add,div,div,sub,x2,x2,x2,x1,x1,add,x1,x2,x1"
sogn_+_28_65_100,-x1**3*(x1+x2)/x2+x1+x2,0,1.988494396,"add,sub,x2,mul,x1,mul,mul,div,x1,x2,x1,add,x2,x1,x1"
sogn_+_28_66_100,x2+1/x1,0,1.987655401,"sub,x2,mul,div,div,sub,x1,add,div,x2,x1,x1,x1,x2,x1"
sogn_+_28_67_100,x1-x2**2/(x1/x2-x2),0,1.996321917,"sub,x1,div,x2,div,add,div,x1,x2,sub,sub,x2,sub,add,x1,x2,x1,x2,x2"
sogn_+_28_68_100,x1*(-x1**2/(-x1+x2)+x1**2/x2)+x1+x2,0,1.993807554,"add,add,x2,x1,mul,x1,sub,div,mul,x1,x1,x2,mul,x1,div,x1,sub,x2,x1"
sogn_+_28_69_100,x1+x2+(-x1+x2-(2*x1+2*x2)/(x1*x2))/x2,0,2.138844728,"add,add,x2,x1,div,sub,x2,add,div,div,add,x2,add,x1,add,x1,x2,x2,x1,x1,x2"
sogn_+_28_70_100,x1+x2,1,1.968902349,"add,x1,add,x2,mul,x2,div,sub,x2,x2,add,add,x1,x1,mul,x2,x1"
sogn_+_28_71_100,x1+x2,1,2.076305866,"add,x1,sub,x2,mul,sub,x2,x2,x2"
sogn_+_28_72_100,x1*x2,0,2.025562763,"sub,x1,div,x2,div,x2,sub,x1,mul,x2,x1"
sogn_+_28_73_100,#DIV/0!,0,2.032063484,"add,x1,sub,x2,mul,x2,mul,div,div,x2,add,x1,div,x2,x1,x2,x1"
sogn_+_28_74_100,x1+x2+1/x2,0,1.984951735,"sub,x2,sub,x1,add,x1,add,div,x1,mul,x2,x1,x1"
sogn_+_28_75_100,x1+x2,1,1.917850494,"add,x2,mul,x1,div,mul,div,x1,x1,x1,x1"
sogn_+_28_76_100,x1+x2,1,1.993669271,"add,add,x1,sub,x1,x1,x2"
sogn_+_28_77_100,x1+x2-3/x2,0,1.971934319,"sub,x1,sub,div,mul,x2,div,div,add,add,x1,x1,x1,x1,x2,x2,x2"
sogn_+_28_78_100,-x1**2/x2**2+x1+x2,0,1.998009205,"sub,add,x1,x2,mul,mul,div,div,x1,mul,x2,x2,x2,x2,x1"
sogn_+_28_79_100,x1+x2-2*x2/x1**2,0,2.030448198,"sub,x2,sub,mul,div,add,x2,x2,x1,div,x1,mul,x1,x1,x1"
sogn_+_28_80_100,0,0,2.028668165,"add,x2,add,mul,sub,sub,x2,div,x2,add,x2,div,x2,x2,x2,x1,x1"
sogn_+_28_81_100,zoo*x1+x1+x2,0,2.051237583,"add,sub,x2,div,x1,mul,sub,x2,x2,x2,x1"
sogn_+_28_82_100,x1-x1/x2+x2,0,2.014313221,"add,sub,x2,div,x1,x2,x1"
sogn_+_28_83_100,x1+x2,1,2.017679214,"add,x1,sub,x2,sub,div,mul,div,mul,x1,x1,add,sub,x2,x2,x1,x2,x2,x1"
sogn_+_28_84_100,x1+x1/(x1+x2)+x2,0,2.011120796,"add,div,x1,add,x1,x2,add,x1,x2"
sogn_+_28_85_100,x1-x1/(x2+1/x2)+x2,0,2.045947313,"add,x1,sub,x2,div,x1,sub,x2,div,sub,sub,x1,x1,div,x2,x2,x2"
sogn_+_28_86_100,x1+x2+x2/x1,0,2.022001028,"add,x1,add,x2,div,x1,mul,div,mul,x1,div,div,x1,x2,div,x2,x1,x1,x2"
sogn_+_28_87_100,-x1*x2/(-x1+(x1-(x1**2*x2-x2)/x2)/x1)+x1,0,1.986329556,"sub,x1,mul,x2,div,x1,sub,div,sub,x1,div,sub,mul,x2,mul,x1,x1,x2,x2,x1,x1"
sogn_+_28_88_100,x1+x1/x2**3+x2,0,2.007842302,"add,add,x2,div,div,mul,div,add,x2,x1,x2,div,x1,add,x2,x1,x2,x2,x1"
sogn_+_28_89_100,x1+x2-(x1+x2)/x2**2,0,2.040543795,"add,sub,x1,mul,div,div,add,x1,x2,mul,x2,x2,x1,sub,add,x1,x2,x2,x2"
sogn_+_28_90_100,x1+x2,1,2.009903669,"div,add,x1,x2,div,x1,x1"
sogn_+_28_91_100,x1**2*x2**2/(x1+x2/x1)+x1+x2,0,2.034822464,"add,add,x2,x1,mul,x2,mul,x2,mul,div,x1,add,div,x2,x1,x1,x1"
sogn_+_28_92_100,x1+x2,1,2.026315689,"add,x2,div,mul,x2,x1,x2"
sogn_+_28_93_100,x1+x2-1/(-x1+2*x2),0,1.980867147,"add,x1,sub,x2,div,add,x1,sub,x2,x1,mul,add,x2,sub,x2,x1,x2"
sogn_+_28_94_100,x1+x1/x2+x2,0,2.03057456,"sub,add,x1,x2,sub,x1,sub,add,x2,add,x1,div,x1,x2,x2"
sogn_+_28_95_100,x1+x2+x2**4/x1**2,0,1.977368355,"add,add,div,div,mul,div,x1,div,x1,mul,x2,x2,x2,div,x1,x2,x1,x1,x2"
sogn_+_28_96_100,x1+x2*(x1-(-x1+2*x2)/x2)+x2,0,2.019610167,"add,add,mul,mul,x2,x2,div,sub,x1,div,add,sub,x2,x1,x2,x2,x2,x1,x2"
sogn_+_28_97_100,x1+x2-1,0,2.026183605,"add,sub,sub,add,x1,x1,x1,div,mul,div,x1,x2,x2,x1,x2"
sogn_+_28_98_100,x1-x1/(3*x1-1/2)+x2,0,2.094013453,"add,x2,sub,x1,div,x1,add,add,sub,x1,div,x1,add,x1,x1,x1,x1"
sogn_+_28_99_100,zoo+x1+x2,0,2.054973841,"add,add,x2,x1,div,div,x2,sub,x1,x1,add,add,x1,sub,x2,x1,x2"
sogn_+_28_100_100,x1+x2-(x2+(-x1+x2)*(x1-x2)/x2)/x2,0,2.123140812,"sub,x2,sub,div,add,mul,sub,x2,x1,div,sub,add,sub,x1,x2,x2,x2,x2,x2,x2,x1"
sogn_+_29_1_100,x1+x2,1,1.964230537,"add,x2,add,x1,sub,x2,sub,x2,sub,x1,x1"
sogn_+_29_2_100,x1+x2*(x1+x2+(x2+1/x1)/x2)/x1,0,2.007313251,"add,x1,mul,x2,div,add,x1,add,x2,div,add,div,div,x1,x1,x1,x2,x2,x1"
sogn_+_29_3_100,x1+4*x2/3,0,1.900981665,"add,add,x2,x1,mul,x2,div,x2,add,x2,add,x2,x2"
sogn_+_29_4_100,x1+x2-1/x1,0,1.980126381,"add,x1,sub,sub,add,x1,x2,add,x1,x2,sub,div,x2,mul,x1,x2,x2"
sogn_+_29_5_100,x1-x2**2*(-x1+(x1+2*x2)/x2)/x1,0,2.013970375,"sub,x1,div,x2,div,div,x1,sub,div,div,mul,add,add,x2,x1,x2,x1,x1,x2,x1,x2"
sogn_+_29_6_100,x1+x2-1/x2,0,1.933543205,"add,x2,sub,x1,div,x1,mul,mul,x2,x1,div,x2,x2"
sogn_+_29_7_100,x1+x2-x2/x1,0,1.932500362,"add,mul,x2,div,x2,x2,add,x2,sub,sub,x1,div,x2,x1,x2"
sogn_+_29_8_100,x1**3+x1+x2,0,2.017964363,"add,add,x1,x2,mul,x1,add,x2,sub,div,x1,div,x2,mul,x1,x2,x2"
sogn_+_29_9_100,x1+x2+x2**(-2),0,1.983048916,"add,add,x1,x2,div,x1,div,mul,x1,x1,div,x1,mul,x2,x2"
sogn_+_29_10_100,x1+x2-x2/(x1+x2*(x1+x2)+x2),0,1.9575634,"add,div,mul,x2,x1,x2,sub,x2,div,x2,add,add,mul,x2,add,x2,x1,x1,x2"
sogn_+_29_11_100,x1+x2,1,1.948295832,"sub,sub,x1,x1,sub,x2,add,add,sub,sub,add,add,x1,x1,x2,x1,x1,x2,x1"
sogn_+_29_12_100,-x1*x2/(x1**2-x1**2/x2)+x1+x2,0,1.954933167,"add,x1,sub,x2,mul,x1,div,x2,sub,mul,x1,x1,div,mul,x1,x1,x2"
sogn_+_29_13_100,x1+x2-x2/x1,0,1.956194401,"add,sub,x1,div,x2,x1,x2"
sogn_+_29_14_100,x1+x2-1/x1,0,1.887261868,"sub,x1,sub,div,x2,mul,x1,mul,div,div,mul,mul,x1,x2,div,x2,x2,x1,x2,x2,x2"
sogn_+_29_15_100,-x1**2/x2+x1+x2,0,2.002416611,"add,x2,add,div,x1,sub,sub,x2,x2,div,x2,x1,x1"
sogn_+_29_16_100,-x1**2+x1+x2,0,1.942420244,"sub,add,x1,x1,add,sub,mul,div,x2,x1,div,x1,div,div,x2,x1,x1,x2,x1"
sogn_+_29_17_100,x1+x2,1,1.980458975,"add,x1,sub,x2,mul,mul,sub,x1,x1,div,mul,mul,x1,x2,x2,x2,x2"
sogn_+_29_18_100,x1+x2,1,1.971815825,"sub,x1,sub,add,sub,x1,add,x2,x1,x2,x2"
sogn_+_29_19_100,x1+x2,1,1.950353146,"add,sub,x1,x1,add,x2,x1"
sogn_+_29_20_100,x1+x2-x2/x1,0,1.990074873,"sub,add,x1,x2,div,x2,x1"
sogn_+_29_21_100,x1+x2*(x1-x2)/(x1+2*x2),0,1.936561823,"add,div,x2,div,add,add,x2,x2,x1,sub,x1,mul,div,x2,x2,x2,x1"
sogn_+_29_22_100,-x1*x2**3+x1+x2,0,1.98015976,"add,x2,sub,x1,mul,mul,x2,div,mul,x2,x2,div,div,mul,x2,x2,x2,x1,x2"
sogn_+_29_23_100,x1+x2-x2/(x1+x2),0,1.953469276,"add,x1,sub,x2,div,x2,add,x2,x1"
sogn_+_29_24_100,x1+x2,1,1.940348625,"sub,add,x2,x1,sub,x2,div,x2,div,x2,x2"
sogn_+_29_25_100,x1+x2,1,1.964987993,"add,x1,mul,div,x1,div,mul,x1,x2,x2,div,mul,x2,x1,x1"
sogn_+_29_26_100,x1+x2+x2/(x1*(x1+x2)),0,1.917662382,"add,add,x2,div,x2,mul,x1,add,add,x1,sub,div,mul,div,x1,div,x1,x1,x2,x2,x1,x2,x1"
sogn_+_29_27_100,x1+x2-1/(x1*(x1*x2-1+x2/x1)),0,1.923359394,"sub,x1,sub,div,x1,mul,mul,add,sub,mul,x2,x1,div,x2,x2,div,x2,x1,x1,x1,x2"
sogn_+_29_28_100,(x1+x2)*(zoo*x1+x2)/x2,0,1.920405626,"div,mul,add,x1,x2,add,x2,div,x1,sub,x2,add,x2,sub,x2,x2,x2"
sogn_+_29_29_100,x1+x2+x2/(2*x1+x2),0,1.946743965,"add,x2,add,div,x2,div,mul,add,x1,add,x1,x2,x1,x1,x1"
sogn_+_29_30_100,x1+x2,1,1.984113216,"add,div,x2,div,x1,x1,x1"
sogn_+_29_31_100,zoo*(-x1+x2)+x1+x2,0,2.043264627,"div,mul,add,x1,add,x2,div,div,mul,mul,div,x2,sub,x2,x2,x1,sub,x2,x1,x1,x2,x2,x2"
sogn_+_29_32_100,x1+x2-1/2,0,1.921370983,"sub,x1,mul,div,sub,add,x1,sub,div,x2,add,x2,x2,x2,x1,x2,x2"
sogn_+_29_33_100,x1+x2+x2/(x1*x2*(x1+x1/x2)+x2),0,2.023867607,"add,x1,add,x2,div,x2,add,x2,mul,mul,x2,add,x1,div,x1,x2,x1"
sogn_+_29_34_100,x1+x1/x2+x2,0,1.942998886,"add,add,x1,x2,div,add,x1,x1,add,x2,x2"
sogn_+_29_35_100,x1+x2,1,1.970197916,"add,mul,x1,div,x1,x1,x2"
sogn_+_29_36_100,x1+x2,1,1.988633871,"div,mul,add,div,div,sub,x2,x2,x2,x1,x1,add,x1,x2,x1"
sogn_+_29_37_100,-x1**3*(x1+x2)/x2+x1+x2,0,1.953506231,"add,sub,x2,mul,x1,mul,mul,div,x1,x2,x1,add,x2,x1,x1"
sogn_+_29_38_100,x2+1/x1,0,1.996884346,"sub,x2,mul,div,div,sub,x1,add,div,x2,x1,x1,x1,x2,x1"
sogn_+_29_39_100,x1-x2**2/(x1/x2-x2),0,1.985804796,"sub,x1,div,x2,div,add,div,x1,x2,sub,sub,x2,sub,add,x1,x2,x1,x2,x2"
sogn_+_29_40_100,x1+x2,1,1.991025686,"add,x1,mul,x2,div,div,mul,x2,x1,x1,x2"
sogn_+_29_41_100,x1+x2**2/(x1+x2),0,1.985450268,"add,div,x2,div,sub,add,add,sub,add,x2,x1,x2,x2,x1,x1,x2,x1"
sogn_+_29_42_100,x1+x2,1,1.980629921,"add,x1,add,x2,mul,x2,div,sub,x2,x2,add,add,x1,x1,mul,x2,x1"
sogn_+_29_43_100,x1+x2,1,2.056873322,"add,x1,sub,x2,mul,sub,x2,x2,x2"
sogn_+_29_44_100,x1*x2,0,2.00579071,"sub,x1,div,x2,div,x2,sub,x1,mul,x2,x1"
sogn_+_29_45_100,#DIV/0!,0,2.024423361,"add,x1,sub,x2,mul,x2,mul,div,div,x2,add,x1,div,x2,x1,x2,x1"
sogn_+_29_46_100,x1+x2+1/x2,0,1.931124926,"sub,x2,sub,x1,add,x1,add,div,x1,mul,x2,x1,x1"
sogn_+_29_47_100,x1+x2+x2/x1**2,0,1.948433876,"add,x2,add,div,div,x2,x1,x1,x1"
sogn_+_29_48_100,x1+x2,1,1.966627836,"add,add,x1,sub,x1,x1,x2"
sogn_+_29_49_100,x1+x2-3/x2,0,1.975908518,"sub,x1,sub,div,mul,x2,div,div,add,add,x1,x1,x1,x1,x2,x2,x2"
sogn_+_29_50_100,x1+x2,1,2.038601875,"add,add,x1,sub,x2,x2,x2"
sogn_+_29_51_100,x1+2*x2-1,0,2.0318048,"add,add,x2,mul,x2,div,sub,x2,div,x1,x1,x2,x1"
sogn_+_29_52_100,0,0,2.029494286,"add,x2,add,mul,sub,sub,x2,div,x2,add,x2,div,x2,x2,x2,x1,x1"
sogn_+_29_53_100,zoo*x1+x1+x2,0,2.067075968,"add,sub,x2,div,x1,mul,sub,x2,x2,x2,x1"
sogn_+_29_54_100,x1-x1/x2+x2,0,1.976372957,"add,sub,x2,div,x1,x2,x1"
sogn_+_29_55_100,x1+x2,1,2.014204979,"add,x1,sub,x2,sub,div,mul,div,mul,x1,x1,add,sub,x2,x2,x1,x2,x2,x1"
sogn_+_29_56_100,x1+x1/(x1+x2)+x2,0,2.010623455,"add,div,x1,add,x1,x2,add,x1,x2"
sogn_+_29_57_100,x1-x1/(x2+1/x2)+x2,0,2.013204098,"add,x1,sub,x2,div,x1,sub,x2,div,sub,sub,x1,x1,div,x2,x2,x2"
sogn_+_29_58_100,x1+x2+x2/x1,0,2.047312498,"add,x1,add,x2,div,x1,mul,div,mul,x1,div,div,x1,x2,div,x2,x1,x1,x2"
sogn_+_29_59_100,-x1*x2/(-x1+(x1-(x1**2*x2-x2)/x2)/x1)+x1,0,1.988820791,"sub,x1,mul,x2,div,x1,sub,div,sub,x1,div,sub,mul,x2,mul,x1,x1,x2,x2,x1,x1"
sogn_+_29_60_100,x1+x2+x2/(x1*(2*x1**2+3*x1)),0,1.99882412,"add,x2,add,div,x2,mul,add,add,x1,sub,add,add,x1,mul,add,x1,x1,x1,x1,x2,x2,x1,x1"
sogn_+_29_61_100,(x1-(x1-x2)*(x1+x2))/(-x1+x2),0,1.99559164,"div,sub,x1,mul,sub,x1,x2,add,x2,x1,sub,x2,x1"
sogn_+_29_62_100,x1+x2,1,1.954755068,"div,add,x1,x2,div,x1,x1"
sogn_+_29_63_100,x1**2*x2**2/(x1+x2/x1)+x1+x2,0,2.00545001,"add,add,x2,x1,mul,x2,mul,x2,mul,div,x1,add,div,x2,x1,x1,x1"
sogn_+_29_64_100,x1+x2,1,2.031708956,"add,x2,div,mul,x2,x1,x2"
sogn_+_29_65_100,x1+x2-1/(-x1+2*x2),0,1.99861455,"add,x1,sub,x2,div,add,x1,sub,x2,x1,mul,add,x2,sub,x2,x1,x2"
sogn_+_29_66_100,x1+x1/x2+x2,0,2.063863039,"sub,add,x1,x2,sub,x1,sub,add,x2,add,x1,div,x1,x2,x2"
sogn_+_29_67_100,x1+x2+x2**4/x1**2,0,1.978573084,"add,add,div,div,mul,div,x1,div,x1,mul,x2,x2,x2,div,x1,x2,x1,x1,x2"
sogn_+_29_68_100,x1+x2*(x1-(-x1+2*x2)/x2)+x2,0,2.025993347,"add,add,mul,mul,x2,x2,div,sub,x1,div,add,sub,x2,x1,x2,x2,x2,x1,x2"
sogn_+_29_69_100,x1+x2-1,0,2.025090933,"add,sub,sub,add,x1,x1,x1,div,mul,div,x1,x2,x2,x1,x2"
sogn_+_29_70_100,x1+x2+1/x1,0,2.007552862,"add,x2,add,x1,div,x1,sub,x2,add,mul,sub,div,add,sub,sub,x1,x2,x1,x2,x2,x1,x1,x2"
sogn_+_29_71_100,x1*((x1+x2)/x2+x2/x1)+x2,0,2.054286003,"add,x2,mul,x1,add,div,add,x1,x2,x2,div,x1,mul,div,x1,x2,x1"
sogn_+_29_72_100,x1+x2,1,2.003234386,"add,x2,add,x1,div,sub,x2,x2,div,add,add,x1,x1,x2,mul,x1,x2"
sogn_+_29_73_100,x1+x2+(-x1+3*x2)/(x1*x2),0,2.000099659,"add,add,x1,div,sub,add,x2,x2,sub,x1,x2,mul,x2,x1,x2"
sogn_+_29_74_100,x1+x2+x2**3/x1,0,1.985334873,"add,add,x1,x2,mul,mul,div,div,x2,div,add,x1,mul,sub,x1,x1,x1,x2,x2,x2,x2"
sogn_+_29_75_100,x1+x1/(x1+x2)+x2,0,1.976335287,"add,x2,add,x1,div,div,x1,div,div,mul,add,x2,x1,x1,x1,x1,x1"
sogn_+_29_76_100,x1+x2*(-2*x1**2*x2+x1)+x2,0,2.038841486,"add,add,div,x1,div,div,x1,x2,sub,x1,mul,mul,add,x1,x1,x1,x2,x1,x2"
sogn_+_29_77_100,x1+x2,1,1.982649803,"mul,div,x2,x2,add,x1,x2"
sogn_+_29_78_100,x1**2*x2/(x2*(x1+x2)+x2/x1)+x1+x2,0,1.995875835,"add,x1,add,x2,mul,x1,mul,div,x1,add,mul,x2,add,x1,x2,div,x2,x1,x2"
sogn_+_29_79_100,x1+x2,1,1.969429731,"add,sub,x2,div,sub,x2,x2,x1,x1"
sogn_+_29_80_100,x1+x2,1,1.959975481,"add,x1,div,x2,div,x1,x1"
sogn_+_29_81_100,x1+x2,1,1.9373312,"add,mul,div,add,div,div,sub,x1,x1,div,mul,add,mul,x1,div,x1,x1,x1,x1,x2,x2,x1,x1,x1,x2"
sogn_+_29_82_100,x1+x2,1,2.020772934,"add,add,x2,mul,sub,x1,x1,add,x2,x1,x1"
sogn_+_29_83_100,x1-x1/(x2*(zoo*x1**2-x1+x2))+x2,0,1.967151165,"add,x1,sub,x2,div,x1,mul,x2,sub,sub,x2,mul,div,x1,sub,x1,x1,x1,x1"
sogn_+_29_84_100,x1+x2,1,2.016489983,"add,x1,sub,add,x2,add,x2,sub,x1,x1,x2"
sogn_+_29_85_100,2*x2,0,2.049186468,"add,x2,add,x1,sub,add,mul,mul,sub,x2,x1,div,div,x1,x1,x1,x1,x1,x1"
sogn_+_29_86_100,x1+x2,1,2.040135384,"add,x2,sub,x1,mul,x1,mul,mul,div,x2,add,x1,x1,sub,x1,x1,x2"
sogn_+_29_87_100,x1-(x1+x2*(x1*x2**3/(-x1+x2)-x2))/x2,0,2.02300787,"sub,x2,sub,add,div,add,mul,sub,div,x2,div,div,div,sub,x2,x1,x2,x2,x1,x2,x2,x1,x2,x2,x1"
sogn_+_29_88_100,x1+x2+(-x1+x2)/(x1*(x2+x2/x1)+2*x2),0,1.962781191,"add,x1,add,x2,div,sub,x2,x1,add,add,mul,add,div,x2,x1,x2,x1,x2,x2"
sogn_+_29_89_100,x1+x2-x2*(x1-x2)/x1,0,1.942682505,"sub,add,x1,x2,div,sub,x1,x2,mul,div,div,x1,add,x1,sub,x1,x1,x2,x1"
sogn_+_29_90_100,x1-x2**2/(x1-x2),0,1.982017756,"sub,x1,mul,x2,div,div,mul,x2,x2,sub,mul,div,x1,x2,x2,x2,x2"
sogn_+_29_91_100,x1+x2,1,2.014880657,"sub,x2,sub,x2,add,x2,x1"
sogn_+_29_92_100,x1+x2-1/(x2-1),0,1.976035595,"add,x2,sub,x1,mul,div,div,div,x1,sub,x2,div,x2,x2,x1,x2,x2"
sogn_+_29_93_100,2*x1+x2-(x2-(2*x2-1)/x1)/x2,0,2.012073517,"add,x1,mul,div,sub,x2,sub,div,sub,x2,div,sub,x2,sub,div,x2,x2,x2,x1,x2,x1,x2,x2"
sogn_+_29_94_100,x1*(zoo*x2+x2)+x1+x2,0,1.97963357,"add,x1,add,x2,div,x1,div,x2,mul,add,x2,div,x2,sub,add,x2,sub,x1,x1,x2,x2"
sogn_+_29_95_100,x1+x2+(x1*x2/(x1-x2+(x1*x2+x1)/(x1+x2))+x2)/x2,0,1.982348919,"add,add,div,add,x2,div,x2,div,sub,add,x1,div,add,mul,x2,x1,x1,add,x2,x1,x2,x1,x2,x2,x1"
sogn_+_29_96_100,x1+x2-x2**2/x1**2,0,1.945082664,"add,x2,sub,x1,div,x2,div,x1,div,add,sub,x2,x2,x2,x1"
sogn_+_29_97_100,x1**2*x2/(x1+x2)+x1+x2,0,2.018929243,"add,add,x1,mul,div,mul,x1,x1,add,x1,x2,x2,x2"
sogn_+_29_98_100,x2+1,0,1.992831707,"sub,x2,mul,x1,div,x2,div,mul,x1,mul,sub,sub,x2,x2,x2,x2,x2"
sogn_+_29_99_100,-x1**3+x1+x2,0,1.991532564,"sub,add,x2,x1,div,x1,div,div,x2,mul,x1,x2,x1"
sogn_+_29_100_100,x1+x2,1,1.989626408,"div,add,x2,x1,div,x1,x1"
sogn_+_30_1_100,#DIV/0!,0,1.909905195,"sub,x1,div,x2,div,sub,add,x2,x2,x1,div,x1,div,x1,x1"
sogn_+_30_2_100,x1+x2-x2/(x1*x2+x2),0,1.970206022,"add,sub,x2,div,x2,add,x2,mul,x2,x1,x1"
sogn_+_30_3_100,x1+x2,1,1.918763399,"add,sub,x1,x1,add,x2,sub,x2,sub,x2,sub,add,x1,x2,x2"
sogn_+_30_4_100,x1+x2+2*x2**2/x1,0,2.047239542,"div,mul,add,x2,add,x1,div,add,x2,x2,div,x1,x2,x1,x1"
sogn_+_30_5_100,x1+x2,1,2.000144958,"div,mul,add,x2,x1,x1,x1"
sogn_+_30_6_100,x1+x1/(x1**3+x2)+x2,0,1.958419085,"add,x1,add,x2,div,x1,mul,div,add,x2,mul,x1,mul,x1,x1,x1,x1"
sogn_+_30_7_100,x1+x1/(x1-x2)+x2,0,1.929986238,"add,x2,add,x1,mul,div,div,x2,sub,x1,x2,x2,x1"
sogn_+_30_8_100,x1+x2-1/x2**3,0,1.923008442,"sub,add,x1,x2,div,add,x2,x1,mul,x2,mul,mul,add,x2,x1,x2,x2"
sogn_+_30_9_100,x1-x1/x2+x2-1/x1,0,2.02238059,"add,sub,x1,add,div,x2,div,x2,div,x1,x2,div,div,x2,x1,x2,x2"
sogn_+_30_10_100,x1+x2,1,1.980995655,"add,mul,x2,sub,x1,x1,add,x2,mul,x1,div,x2,x2"
sogn_+_30_11_100,x1+x2,1,1.937951565,"add,sub,x2,div,mul,sub,x1,x1,mul,x1,mul,x1,x1,x1,x1"
sogn_+_30_12_100,zoo*x2**2+x1+x2,0,1.941946745,"sub,x2,sub,mul,x2,div,mul,div,x2,sub,x2,x2,x2,x2,x1"
sogn_+_30_13_100,x1+x2,1,1.917743206,"add,sub,add,add,add,x2,sub,mul,sub,x2,div,x2,x1,div,sub,x1,x1,x1,x2,x1,x2,x2,x2"
sogn_+_30_14_100,x1+x2+x2*(1+x2/x1)/x1,0,1.999319792,"add,x1,add,x2,mul,add,div,x1,x1,div,x2,x1,div,x2,x1"
sogn_+_30_15_100,zoo*x2+x1+x2,0,1.898383617,"add,add,x1,x2,div,x2,sub,x1,x1"
sogn_+_30_16_100,x1+x2,1,1.957471371,"add,sub,x1,div,sub,x1,x1,add,x2,add,div,add,x1,x2,mul,x2,x1,x2,x2"
sogn_+_30_17_100,x1+x2-x2**3/x1,0,1.953427792,"sub,add,x1,x2,mul,div,x2,div,div,x1,div,x2,x1,x2,x1"
sogn_+_30_18_100,x1-x1/x2**2+x2,0,1.963977575,"add,sub,add,x2,x1,x1,sub,x1,div,div,x1,x2,x2"
sogn_+_30_19_100,x1**2/x2**2+x1+x2,0,1.942000866,"add,add,x1,div,div,x1,div,x2,x1,x2,x2"
sogn_+_30_20_100,x1,0,1.987529993,"div,add,x2,x1,div,div,add,x1,x2,x1,div,x2,x2"
sogn_+_30_21_100,x1+x2,1,1.921080351,"add,div,mul,x2,x1,x1,x1"
sogn_+_30_22_100,x1+x2+(x1*x2-x1)/x1,0,1.956647396,"add,x1,sub,add,div,mul,add,mul,div,div,x1,x1,x1,sub,mul,x2,x1,x1,x2,x2,x2,x1,x1"
sogn_+_30_23_100,x1+x2+2/(x1+2*x2),0,1.982155323,"add,x1,add,div,add,x2,x2,mul,x2,add,x2,add,x1,x2,x2"
sogn_+_30_24_100,x1-x2/(x1*(-x2**2+x2)),0,1.974503279,"sub,x1,mul,div,x2,mul,mul,x2,x1,sub,x2,mul,x2,x2,x2"
sogn_+_30_25_100,x1*(-x1-x2)/(-x2+(x1/x2+x2)/x1),0,1.938258648,"div,sub,sub,sub,x2,x2,x1,x2,div,sub,div,add,div,x1,x2,x2,x1,x2,x1"
